source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note,purchasing_power_score,safety_score,healthcare_score,climate_score,affordability_score,housing_affordability_score,low_pollution_score,low_traffic_score,personalization_adjustment,practical_score,daily_life_score,food_scene_score,culture_score,outdoors_score,transit_score,airport_score,nightlife_score,friendliness_score,pace_of_life,baseline_lifestyle_score,data_quality,method_version,lifestyle_score,lifestyle_fit_score
198.0,Curitiba,,Brazil,South America,-25.4167,-49.25,148.1,59.3,40.4,67.0,35.3,15.3,32.8,30.9,99.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,25.674273858921165,31.392045454545446,58.35051546391752,99.64953271028037,82.26415094339623,86.779324055666,77.88461538461539,67.49049429657795,65.12325402076266,157.5,79.2,66.1,70.0,34.2,41.7,78.3,61.2,,slow,61.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.6,74.3
199.0,Ankara,,Turkey,Middle East,39.9333,32.8667,147.8,77.3,60.6,70.0,40.9,6.7,36.8,64.2,91.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,35.010373443983404,60.08522727272726,64.5360824742268,90.18691588785046,76.98113207547169,95.32803180914513,37.86057692307692,59.88593155893536,66.01795456522701,158.5,86.2,70.0,69.2,47.3,83.0,79.9,51.1,,moderate,70.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.8,118.5
200.0,Turin,,Italy,Europe,45.05,7.6667,147.6,103.9,48.0,66.0,61.7,8.4,27.6,66.8,85.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,48.80705394190873,42.18749999999999,56.288659793814425,83.41121495327103,57.35849056603774,93.63817097415507,34.735576923076934,77.3764258555133,62.78250629424446,154.4,88.5,78.2,82.2,50.8,83.8,79.4,71.1,,slow,77.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,77.0,149.2
201.0,London,,United Kingdom,Europe,51.5167,-0.0833,147.1,129.9,44.8,69.6,87.4,15.0,44.7,57.6,88.3,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,62.292531120331965,37.642045454545446,63.711340206185554,86.44859813084112,33.11320754716981,87.07753479125249,45.793269230769226,44.86692015209124,59.767580138167226,150.4,96.0,89.8,98.1,70.2,98.7,89.9,95.3,,moderate,91.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,91.2,219.4
202.0,Paris,,France,Europe,48.8667,2.3333,146.1,129.9,42.1,76.9,77.8,16.7,41.1,63.1,88.4,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,62.292531120331965,33.80681818181818,78.76288659793815,86.56542056074767,42.169811320754725,85.38767395626243,39.182692307692314,51.71102661596957,61.39050825710951,151.9,97.5,99.0,99.8,69.6,97.9,96.5,96.3,,moderate,93.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,93.7,231.8
203.0,Pretoria,,South Africa,Africa,-25.75,28.2,145.5,111.6,18.3,66.5,41.5,2.7,43.7,57.1,95.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,52.80082987551867,0.0,57.319587628865975,95.21028037383176,76.41509433962264,99.3041749502982,46.394230769230774,46.76806083650189,59.78699013736942,149.6,72.2,60.2,56.5,44.7,45.4,77.6,40.1,,moderate,57.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.2,53.6
204.0,Mangalore,,India,Asia,12.9141,74.856,145.2,55.1,74.4,62.0,17.2,8.1,35.4,50.3,66.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.49585062240664,79.68750000000001,48.041237113402055,61.21495327102804,99.33962264150944,93.93638170974155,54.5673076923077,62.547528517110266,65.19977243690938,156.1,45.9,47.2,31.0,17.1,37.2,71.3,15.0,,moderate,37.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,37.7,0.0
205.0,Novi Sad,,Serbia,Europe,45.2671,19.8335,144.5,74.0,61.6,50.2,45.5,14.9,18.0,53.4,84.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,33.298755186722,61.50568181818181,23.711340206185564,81.4252336448598,72.64150943396227,87.17693836978131,50.84134615384615,95.62737642585552,63.79314857491669,154.0,71.1,65.3,57.2,35.8,38.1,67.9,52.2,,slow,55.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,55.7,46.5
206.0,San Juan,,Puerto Rico,North America,18.4667,-66.1167,144.4,113.1,33.2,63.1,69.2,9.6,34.5,48.9,71.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,53.578838174273855,21.16477272727273,50.30927835051546,66.47196261682244,50.283018867924525,92.44532803180914,56.25000000000001,64.25855513307985,57.15922046767871,145.8,85.4,74.7,86.2,43.2,69.9,84.7,78.7,,moderate,74.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.5,136.8
207.0,Guangzhou,,China,Asia,23.1167,113.25,144.3,112.1,71.6,67.2,35.5,23.4,36.0,67.5,80.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,53.060165975103736,75.71022727272727,58.76288659793815,77.10280373831775,82.0754716981132,78.72763419483101,33.894230769230774,61.40684410646387,66.30406799432157,157.0,68.1,68.9,74.6,33.6,96.1,87.5,31.9,,moderate,66.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,66.5,97.4
208.0,Johannesburg,,South Africa,Africa,-26.1667,28.0333,144.1,121.4,19.2,60.5,41.8,2.7,40.7,62.1,91.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,57.8838174273859,1.2784090909090888,44.94845360824742,90.07009345794393,76.13207547169812,99.3041749502982,40.38461538461539,52.47148288973383,58.67413697441005,147.5,70.6,62.2,56.2,36.5,48.7,85.7,41.8,,slow,57.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.4,54.5
209.0,Sofia,,Bulgaria,Europe,42.6833,23.3167,143.9,102.5,61.4,58.5,49.1,11.3,30.5,67.6,76.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,48.080912863070544,61.22159090909089,40.824742268041234,72.07943925233644,69.24528301886792,90.75546719681908,33.77403846153847,71.86311787072243,62.39132969511455,152.0,93.9,81.3,84.0,45.2,82.5,84.2,81.1,,slow,79.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,79.3,160.6
210.0,Detroit,MI,United States,North America,42.3333,-83.05,143.3,141.0,27.2,62.6,66.6,3.8,43.7,62.1,66.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,68.04979253112033,12.64204545454545,49.27835051546391,60.39719626168224,52.735849056603776,98.2107355864811,40.38461538461539,46.76806083650189,54.81165305439287,142.4,71.0,63.2,71.0,57.7,66.2,87.0,57.7,,moderate,67.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,67.4,101.7
211.0,Budapest,,Hungary,Europe,47.5,19.0833,142.9,94.6,66.4,52.1,54.7,15.0,38.7,52.9,78.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,43.98340248962656,68.32386363636364,27.62886597938144,74.88317757009347,63.96226415094339,87.07753479125249,51.4423076923077,56.27376425855512,61.070916981219185,149.8,95.2,82.4,94.2,75.9,95.7,87.5,86.9,,moderate,88.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,88.7,207.0
212.0,Iasi,,Romania,Europe,47.15,27.6333,142.6,87.2,65.2,55.9,40.1,10.7,32.8,60.7,73.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,40.145228215767645,66.61931818181819,35.463917525773184,68.57476635514018,77.73584905660377,91.35188866799204,42.067307692307686,67.49049429657795,62.27943707023397,151.2,71.9,59.8,62.1,27.7,60.2,71.7,49.5,,slow,58.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,58.0,57.4
213.0,Montevideo,,Uruguay,South America,-34.8833,-56.1833,142.3,72.1,43.2,68.5,56.4,11.4,41.0,46.1,98.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,32.31327800829876,35.36931818181818,61.44329896907216,97.78037383177569,62.35849056603774,90.65606361829026,59.61538461538461,51.90114068441064,61.94968652951794,150.6,87.4,73.0,74.3,13.4,42.3,73.2,65.0,,slow,61.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.8,75.3
214.0,Minsk,,Belarus,Europe,53.9006,27.559,141.7,82.2,50.7,50.3,35.3,10.6,31.4,42.5,64.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,37.55186721991702,46.02272727272727,23.917525773195862,58.528037383177576,82.26415094339623,91.45129224652088,63.94230769230769,70.15209125475285,59.060696184716676,146.7,91.8,77.4,89.2,60.1,82.6,77.0,78.7,,slow,80.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.3,165.5
215.0,Islamabad,,Pakistan,Asia,33.7,73.1667,141.2,48.3,69.3,63.7,24.1,15.8,35.9,41.5,76.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,19.968879668049794,72.44318181818181,51.546391752577314,73.13084112149532,92.83018867924528,86.28230616302187,65.14423076923077,61.59695817490494,64.88555825320816,153.6,39.1,37.8,10.1,14.1,19.6,74.8,0.0,,moderate,27.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,27.5,0.0
216.0,Kuala Lumpur,,Malaysia,Asia,3.0167,101.7,140.9,126.2,40.8,69.5,38.7,8.7,41.6,64.8,56.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,60.373443983402495,31.960227272727266,63.50515463917525,49.415887850467286,79.0566037735849,93.3399602385686,37.13942307692308,50.76045627376425,58.30959167811959,145.4,65.4,64.7,23.7,29.3,66.3,86.2,16.3,,moderate,50.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,50.9,23.9
217.0,Chiang Mai,,Thailand,Asia,18.8,98.9833,139.6,59.0,78.0,84.7,32.3,13.9,26.2,77.8,75.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,25.51867219917013,84.80113636363636,94.84536082474226,71.96261682242991,85.09433962264151,88.17097415506959,21.51442307692308,80.03802281368822,68.71722456484541,157.5,84.0,78.0,55.0,32.2,29.9,81.5,67.0,,slow,60.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,60.9,71.0
218.0,Bangalore,,India,Asia,12.9667,77.5833,138.6,127.2,46.3,65.4,20.7,7.5,53.6,82.5,89.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,60.89211618257262,39.772727272727266,55.05154639175258,87.73364485981308,96.0377358490566,94.53280318091451,15.865384615384613,27.946768060836476,61.92983721610715,148.6,93.9,81.3,80.8,25.6,79.7,77.7,58.9,,moderate,72.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,72.5,126.9
219.0,Banja Luka,,Bosnia And Herzegovina,Europe,44.7722,17.191,138.4,68.0,65.1,46.1,43.4,14.4,22.4,56.1,82.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,30.186721991701248,66.47727272727272,15.257731958762882,80.02336448598129,74.62264150943396,87.67395626242545,47.59615384615385,87.26235741444867,62.128085792987044,148.8,68.3,60.5,49.1,32.6,34.3,62.4,48.2,,slow,51.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,51.2,25.3
220.0,Tashkent,,Uzbekistan,Asia,41.2995,69.2401,138.0,59.2,74.1,65.8,29.3,11.3,35.8,60.2,69.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,25.622406639004154,79.26136363636363,55.87628865979381,64.83644859813083,87.9245283018868,90.75546719681908,42.668269230769226,61.78707224334601,63.896968754127236,150.7,88.1,77.0,74.2,25.7,76.4,87.5,58.5,,moderate,70.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.2,115.6
221.0,Lviv,,Ukraine,Europe,49.8397,24.0297,138.0,59.6,62.9,61.7,30.5,13.5,31.9,48.9,69.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,25.829875518672203,63.35227272727272,47.42268041237113,64.60280373831775,86.79245283018868,88.56858846918489,56.25000000000001,69.20152091254752,62.31969648352787,148.8,88.0,74.6,75.8,41.9,77.5,77.3,63.1,,slow,72.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,72.1,125.0
222.0,Chennai,,India,Asia,13.0827,80.2707,137.9,114.6,59.8,69.8,19.1,9.0,46.6,74.0,53.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,54.35684647302905,58.94886363636363,64.12371134020617,45.44392523364486,97.54716981132076,93.0417495029821,26.081730769230774,41.25475285171102,60.669444204149826,146.7,77.9,67.0,75.9,20.8,78.4,82.5,42.0,,moderate,64.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,64.3,87.0
223.0,Kuwait City,,Kuwait,Middle East,29.3333,47.9833,137.9,125.6,71.2,58.3,45.2,9.2,33.7,71.1,20.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,60.062240663900425,75.14204545454545,40.41237113402061,6.892523364485979,72.9245283018868,92.84294234592446,29.567307692307693,65.77946768060835,56.10933025521079,141.1,68.0,63.9,45.9,11.1,25.8,86.0,17.4,,slow,45.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,45.9,0.4
224.0,Bucharest,,Romania,Europe,44.4268,26.1025,136.9,98.4,71.6,55.3,44.9,10.7,41.0,74.8,75.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,45.95435684647304,75.71022727272727,34.22680412371133,71.61214953271026,73.20754716981132,91.35188866799204,25.120192307692307,51.90114068441064,61.13986177654795,146.8,92.9,79.7,85.8,42.2,84.1,97.7,81.0,,moderate,80.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.2,165.0
225.0,Campinas,,Brazil,South America,-22.9056,-47.0608,136.5,55.7,35.2,61.7,36.2,13.0,27.3,46.1,98.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,23.80705394190872,24.00568181818182,47.42268041237113,98.83177570093457,81.41509433962264,89.06560636182903,59.61538461538461,77.94676806083649,61.996510416249606,147.6,71.3,58.9,48.9,21.1,35.0,84.7,47.5,,slow,52.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,52.1,29.6
226.0,Coimbatore,,India,Asia,11.0168,76.9558,135.9,76.6,62.0,68.8,16.5,12.0,46.4,63.7,78.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,34.64730290456431,62.07386363636363,62.061855670103085,74.53271028037382,100.0,90.0596421471173,38.46153846153846,41.63498098859315,63.41286535728633,149.0,63.5,53.4,33.8,13.3,36.6,71.4,21.7,,moderate,42.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,42.6,0.0
